origin,date,temp,dewp,wind_dir,wind_speed,wind_gust,precipitation,amount_precipitation,visibility,pressure
EWR,2017-01-15T05:00:00Z,-1,-2,270,4,0,None,0,10,30.32
EWR,2017-01-15T06:00:00Z,0,-2,270,4,0,None,0,10,30.3
EWR,2017-01-15T07:00:00Z,0,-2,250,4,0,None,0,10,30.29
EWR,2017-01-15T08:00:00Z,0,-3,250,6,0,None,0,10,30.29
EWR,2017-01-15T09:00:00Z,-1,-3,260,4,0,None,0,10,30.28
EWR,2017-01-15T10:00:00Z,-1,-3,310,5,0,None,0,10,30.29
EWR,2017-01-15T11:00:00Z,-1,-4,310,5,0,None,0,10,30.3
EWR,2017-01-15T12:00:00Z,-2,-6,280,3,0,None,0,10,30.32
EWR,2017-01-15T13:00:00Z,-1,-6,270,5,0,None,0,10,30.35
EWR,2017-01-15T14:00:00Z,0,-7,310,5,0,None,0,10,30.38
EWR,2017-01-15T15:00:00Z,1,-6,320,11,0,None,0,10,30.38
EWR,2017-01-15T16:00:00Z,2,-6,320,11,0,None,0,10,30.38
EWR,2017-01-15T17:00:00Z,3,-6,320,12,19,None,0,10,30.36
EWR,2017-01-15T18:00:00Z,4,-6,320,10,0,None,0,10,30.34
EWR,2017-01-15T19:00:00Z,4,-6,320,8,0,None,0,10,30.33
EWR,2017-01-15T20:00:00Z,5,-6,310,7,18,None,0,10,30.33
EWR,2017-01-15T21:00:00Z,4,-6,300,6,0,None,0,10,30.34
EWR,2017-01-15T22:00:00Z,3,-7,300,8,14,None,0,10,30.35
EWR,2017-01-15T23:00:00Z,3,-7,320,8,0,None,0,10,30.38
EWR,2017-01-16T00:00:00Z,2,-7,320,6,0,None,0,10,30.38
EWR,2017-01-16T01:00:00Z,2,-7,320,5,0,None,0,10,30.39
EWR,2017-01-16T02:00:00Z,1,-7,310,4,0,None,0,10,30.42
EWR,2017-01-16T03:00:00Z,0,-7,300,5,0,None,0,10,30.41
EWR,2017-01-16T04:00:00Z,0,-7,310,4,0,None,0,10,30.42
EWR,2017-01-16T05:00:00Z,0,-7,320,3,0,None,0,10,30.42
EWR,2017-01-16T06:00:00Z,-1,-7,340,6,0,None,0,10,30.43
EWR,2017-01-16T07:00:00Z,-2,-8,350,7,0,None,0,10,30.45
EWR,2017-01-16T08:00:00Z,-3,-8,20,5,0,None,0,10,30.46
EWR,2017-01-16T09:00:00Z,-4,-8,20,5,0,None,0,10,30.45
EWR,2017-01-16T10:00:00Z,-3,-7,30,4,0,None,0,10,30.44
EWR,2017-01-16T11:00:00Z,-3,-7,30,5,0,None,0,10,30.45
EWR,2017-01-16T12:00:00Z,-3,-8,30,5,0,None,0,10,30.46
EWR,2017-01-16T13:00:00Z,-2,-7,0,0,0,None,0,10,30.46
EWR,2017-01-16T14:00:00Z,1,-7,0,0,0,None,0,10,30.48
EWR,2017-01-16T15:00:00Z,2,-6,0,0,0,None,0,10,30.48
EWR,2017-01-16T16:00:00Z,3,-6,220,4,0,None,0,10,30.47
EWR,2017-01-16T17:00:00Z,4,-6,230,4,0,None,0,10,30.44
EWR,2017-01-16T18:00:00Z,6,-6,270,7,0,None,0,10,30.4
EWR,2017-01-16T19:00:00Z,6,-6,250,5,0,None,0,10,30.37
EWR,2017-01-16T20:00:00Z,6,-6,200,7,0,None,0,10,30.36
EWR,2017-01-16T21:00:00Z,6,-5,230,9,0,None,0,10,30.36
EWR,2017-01-16T22:00:00Z,5,-4,230,8,0,None,0,10,30.35
EWR,2017-01-16T23:00:00Z,5,-4,250,7,0,None,0,10,30.35
EWR,2017-01-17T00:00:00Z,5,-4,230,8,0,None,0,10,30.34
EWR,2017-01-17T01:00:00Z,5,-4,220,6,0,None,0,10,30.34
EWR,2017-01-17T02:00:00Z,4,-4,220,7,0,None,0,10,30.33
EWR,2017-01-17T03:00:00Z,4,-4,220,7,0,None,0,10,30.32
EWR,2017-01-17T04:00:00Z,4,-4,240,7,0,None,0,10,30.32
EWR,2017-01-17T05:00:00Z,4,-4,240,7,0,Rain,0,10,30.3
EWR,2017-01-17T06:00:00Z,4,-4,230,10,0,None,0,10,30.28
EWR,2017-01-17T07:00:00Z,4,-4,240,6,0,None,0,10,30.27
EWR,2017-01-17T08:00:00Z,4,-3,230,8,0,None,0,10,30.26
EWR,2017-01-17T09:00:00Z,4,-3,220,6,0,None,0,10,30.25
EWR,2017-01-17T10:00:00Z,4,-3,230,6,0,None,0,10,30.23
EWR,2017-01-17T11:00:00Z,4,-3,220,5,0,None,0,10,30.22
EWR,2017-01-17T12:00:00Z,4,-3,220,7,0,None,0,10,30.23
EWR,2017-01-17T13:00:00Z,4,-3,0,0,0,None,0,10,30.22
EWR,2017-01-17T14:00:00Z,5,-3,260,4,0,Rain,0,10,30.23
EWR,2017-01-17T15:00:00Z,4,0,190,4,0,Rain,0.02,5,30.23
EWR,2017-01-17T16:00:00Z,3,1,150,3,0,Rain,0,5,30.22
EWR,2017-01-17T17:00:00Z,4,2,170,3,0,Rain,0.01,3,30.18
EWR,2017-01-17T18:00:00Z,4,2,0,0,0,Rain,0.06,2,30.15
EWR,2017-01-17T19:00:00Z,4,2,60,4,0,Rain,0,3,30.12
EWR,2017-01-17T20:00:00Z,4,2,90,6,0,Rain,0.02,3,30.1
EWR,2017-01-17T21:00:00Z,4,2,80,5,0,None,0,5,30.09
EWR,2017-01-17T22:00:00Z,5,3,100,7,0,None,0,5,30.09
EWR,2017-01-17T23:00:00Z,5,3,100,5,0,Rain,0.1,3,30.08
EWR,2017-01-18T00:00:00Z,4,4,60,6,0,Rain,0.16,2,30.05
EWR,2017-01-18T01:00:00Z,4,4,50,5,0,Rain,0.07,2,30.04
EWR,2017-01-18T02:00:00Z,5,4,30,6,0,Rain,0.06,2,30.02
EWR,2017-01-18T03:00:00Z,4,4,30,8,0,Rain,0.01,2,30
EWR,2017-01-18T04:00:00Z,4,3,20,8,0,Rain,0,2,29.98
EWR,2017-01-18T05:00:00Z,4,3,10,9,0,Rain,0.01,2,29.96
EWR,2017-01-18T06:00:00Z,4,3,20,7,0,Rain,0.01,2,29.92
EWR,2017-01-18T07:00:00Z,4,3,20,9,0,Drizzle,0,2,29.91
EWR,2017-01-18T08:00:00Z,4,3,10,9,0,Rain,0,2,29.9
EWR,2017-01-18T09:00:00Z,3,3,10,9,0,Rain,0.04,2,29.91
EWR,2017-01-18T10:00:00Z,3,3,10,6,0,Rain,0,0.5,29.87
EWR,2017-01-18T11:00:00Z,4,3,360,9,0,None,0,7,29.9
EWR,2017-01-18T12:00:00Z,4,3,10,8,0,None,0,7,29.91
EWR,2017-01-18T13:00:00Z,4,3,360,9,0,None,0,3,29.92
EWR,2017-01-18T14:00:00Z,4,3,20,11,0,Drizzle,0,3,29.93
EWR,2017-01-18T15:00:00Z,4,4,10,11,0,Drizzle,0,3,29.93
EWR,2017-01-18T16:00:00Z,5,4,10,8,0,Drizzle,0,9,29.93
EWR,2017-01-18T17:00:00Z,5,4,10,13,0,None,0,10,29.91
EWR,2017-01-18T18:00:00Z,6,4,20,8,0,None,0,10,29.92
EWR,2017-01-18T19:00:00Z,6,3,360,8,0,None,0,10,29.94
EWR,2017-01-18T20:00:00Z,6,3,20,8,0,None,0,10,29.96
EWR,2017-01-18T21:00:00Z,6,3,20,10,0,None,0,10,29.96
EWR,2017-01-18T22:00:00Z,6,3,350,9,0,None,0,10,30
EWR,2017-01-18T23:00:00Z,6,2,350,9,0,None,0,10,30.02
EWR,2017-01-19T00:00:00Z,6,3,350,8,0,None,0,10,30.05
EWR,2017-01-19T01:00:00Z,5,2,10,6,0,None,0,10,30.04
EWR,2017-01-19T02:00:00Z,4,2,10,5,0,None,0,10,30.03
EWR,2017-01-19T03:00:00Z,5,2,310,5,0,None,0,10,30.04
EWR,2017-01-19T04:00:00Z,5,2,360,5,0,None,0,10,30.03
EWR,2017-01-19T05:00:00Z,4,2,320,4,0,None,0,10,30.02
EWR,2017-01-19T06:00:00Z,4,2,330,3,0,None,0,10,30.02
EWR,2017-01-19T07:00:00Z,4,2,280,3,0,None,0,10,30.03
EWR,2017-01-19T08:00:00Z,4,3,0,0,0,None,0,10,30.03
EWR,2017-01-19T09:00:00Z,4,3,0,0,0,Rain,0,10,30.04
EWR,2017-01-19T10:00:00Z,5,3,230,4,0,Rain,0,10,30.02
EWR,2017-01-19T11:00:00Z,4,3,0,0,0,None,0,10,30.02
EWR,2017-01-19T12:00:00Z,4,2,270,4,0,None,0,10,30.04
EWR,2017-01-19T13:00:00Z,4,3,250,6,0,None,0,10,30.05
EWR,2017-01-19T15:00:00Z,8,2,320,10,0,None,0,10,30.06
EWR,2017-01-19T16:00:00Z,8,2,320,9,21,None,0,10,30.04
EWR,2017-01-19T17:00:00Z,9,2,300,12,20,None,0,10,30.02
EWR,2017-01-19T18:00:00Z,9,2,330,8,0,None,0,10,30
EWR,2017-01-19T19:00:00Z,8,2,340,9,0,None,0,10,30
EWR,2017-01-19T20:00:00Z,8,1,310,10,17,None,0,10,30
EWR,2017-01-19T21:00:00Z,7,1,310,9,14,None,0,10,30
EWR,2017-01-19T22:00:00Z,7,1,290,9,16,None,0,10,30.01
EWR,2017-01-19T23:00:00Z,7,1,310,9,0,None,0,10,30.02
EWR,2017-01-20T00:00:00Z,6,0,300,6,0,None,0,10,30.04
EWR,2017-01-20T01:00:00Z,6,0,290,6,0,None,0,10,30.05
EWR,2017-01-20T02:00:00Z,6,0,330,8,0,None,0,10,30.04
EWR,2017-01-20T03:00:00Z,4,-1,30,7,0,None,0,10,30.02
EWR,2017-01-20T04:00:00Z,4,0,330,4,0,None,0,10,30.02
EWR,2017-01-20T05:00:00Z,5,1,0,0,0,None,0,10,30.03
EWR,2017-01-20T06:00:00Z,4,1,0,0,0,None,0,10,30.03
EWR,2017-01-20T07:00:00Z,6,1,30,4,0,None,0,10,30.03
EWR,2017-01-20T08:00:00Z,6,1,0,0,0,None,0,10,30.02
EWR,2017-01-20T09:00:00Z,6,1,0,0,0,None,0,10,30.02
EWR,2017-01-20T10:00:00Z,6,0,60,3,0,None,0,10,30.02
EWR,2017-01-20T11:00:00Z,5,-1,80,3,0,None,0,10,30
EWR,2017-01-20T12:00:00Z,5,0,50,4,0,None,0,10,30
EWR,2017-01-20T13:00:00Z,6,0,-1.5,3,0,None,0,10,30.01
EWR,2017-01-20T14:00:00Z,6,0,90,3,0,None,0,10,30.02
EWR,2017-01-20T15:00:00Z,6,0,80,4,0,None,0,10,30.01
EWR,2017-01-20T16:00:00Z,6,0,-1.5,4,0,None,0,10,30.02
EWR,2017-01-20T17:00:00Z,7,1,130,5,0,None,0,10,29.98
EWR,2017-01-20T18:00:00Z,7,1,130,5,0,None,0,10,29.96
EWR,2017-01-20T19:00:00Z,7,2,120,4,0,None,0,10,29.94
EWR,2017-01-20T20:00:00Z,7,2,160,5,0,Rain,0,7,29.93
EWR,2017-01-20T21:00:00Z,6,3,160,5,0,Rain,0.05,4,29.94
EWR,2017-01-20T22:00:00Z,6,4,140,4,0,Rain,0.05,5,29.93
EWR,2017-01-20T23:00:00Z,6,4,140,6,0,Rain,0.03,6,29.93
EWR,2017-01-21T00:00:00Z,6,4,120,5,0,Rain,0,9,29.93
EWR,2017-01-21T01:00:00Z,6,4,150,3,0,None,0,10,29.93
EWR,2017-01-21T02:00:00Z,6,4,0,0,0,Drizzle,0,6,29.93
EWR,2017-01-21T03:00:00Z,6,4,0,0,0,Drizzle,0,2,29.93
EWR,2017-01-21T04:00:00Z,6,4,0,0,0,Drizzle,0.01,2,29.92
EWR,2017-01-21T05:00:00Z,6,5,220,3,0,Drizzle,0,2,29.93
EWR,2017-01-21T06:00:00Z,6,5,210,4,0,Drizzle,0,2,29.93
EWR,2017-01-21T07:00:00Z,6,4,220,6,0,Drizzle,0,2,29.92
EWR,2017-01-21T08:00:00Z,6,5,230,4,0,None,0,4,29.91
EWR,2017-01-21T09:00:00Z,6,5,230,6,0,None,0,4,29.9
EWR,2017-01-21T10:00:00Z,6,5,230,6,0,None,0,4,29.9
EWR,2017-01-21T11:00:00Z,6,5,220,6,0,None,0,4,29.89
EWR,2017-01-21T12:00:00Z,6,5,230,7,0,None,0,5,29.89
EWR,2017-01-21T13:00:00Z,6,5,230,7,0,None,0,5,29.89
EWR,2017-01-21T14:00:00Z,6,5,240,11,0,None,0,6,29.89
EWR,2017-01-21T15:00:00Z,7,6,240,7,0,None,0,6,29.9
EWR,2017-01-21T16:00:00Z,7,6,260,6,0,None,0,6,29.89
EWR,2017-01-21T17:00:00Z,7,6,250,9,0,None,0,6,29.87
EWR,2017-01-21T18:00:00Z,8,6,250,5,0,None,0,7,29.83
EWR,2017-01-21T19:00:00Z,8,6,230,7,0,None,0,8,29.81
EWR,2017-01-21T20:00:00Z,8,6,240,6,0,None,0,6,29.42
EWR,2017-01-21T21:00:00Z,8,7,240,7,0,None,0,8,29.82
EWR,2017-01-21T22:00:00Z,8,7,220,6,0,None,0,7,29.82
EWR,2017-01-21T23:00:00Z,8,7,230,6,0,None,0,6,29.81
EWR,2017-01-22T00:00:00Z,8,7,220,5,0,None,0,6,29.82
EWR,2017-01-22T01:00:00Z,8,7,230,7,0,None,0,1,29.82
EWR,2017-01-22T02:00:00Z,8,7,280,4,0,None,0,1,29.79
EWR,2017-01-22T03:00:00Z,7,7,240,8,0,None,0,1,29.81
EWR,2017-01-22T04:00:00Z,7,7,250,8,0,None,0,0.125,29.82
EWR,2017-01-22T05:00:00Z,7,7,300,5,0,None,0,0.5,29.78
EWR,2017-01-22T06:00:00Z,7,7,220,4,0,None,0,0.5,29.79
EWR,2017-01-22T07:00:00Z,7,7,190,3,0,None,0,2,29.76
EWR,2017-01-22T08:00:00Z,7,7,260,3,0,None,0,3,29.75
EWR,2017-01-22T09:00:00Z,7,6,0,0,0,None,0,4,29.72
EWR,2017-01-22T10:00:00Z,7,6,0,0,0,None,0,0.5,29.73
EWR,2017-01-22T11:00:00Z,7,7,0,0,0,None,0,0.5,29.74
EWR,2017-01-22T12:00:00Z,7,6,310,4,0,None,0,0.5,29.74
EWR,2017-01-22T13:00:00Z,7,6,30,5,0,None,0,0.5,29.72
EWR,2017-01-22T14:00:00Z,7,7,20,6,0,None,0,0.25,29.73
EWR,2017-01-22T15:00:00Z,8,7,10,6,0,Drizzle,0,0.25,29.74
EWR,2017-01-22T16:00:00Z,8,8,20,7,0,Drizzle,0,0.25,29.74
EWR,2017-01-22T17:00:00Z,8,8,40,6,0,None,0,0.5,29.72
EWR,2017-01-22T18:00:00Z,9,7,-1.5,3,0,None,0,1,29.69
EWR,2017-01-22T19:00:00Z,9,7,30,9,0,None,0,6,29.68
EWR,2017-01-22T20:00:00Z,9,6,40,9,0,None,0,7,29.69
EWR,2017-01-22T21:00:00Z,9,7,40,9,0,Rain,0,5,29.71
EWR,2017-01-22T22:00:00Z,9,7,20,9,0,Rain,0,3,29.72
EWR,2017-01-22T23:00:00Z,9,8,20,10,0,Rain,0,6,29.73
EWR,2017-01-23T00:00:00Z,9,7,40,7,0,None,0,8,29.74
EWR,2017-01-23T01:00:00Z,9,7,50,5,0,None,0,9,29.74
EWR,2017-01-23T02:00:00Z,10,6,50,7,0,None,0,10,29.76
EWR,2017-01-23T03:00:00Z,9,5,50,15,21,None,0,10,29.79
EWR,2017-01-23T04:00:00Z,8,5,50,15,22,None,0,10,29.8
EWR,2017-01-23T05:00:00Z,8,4,50,18,27,None,0,10,29.81
EWR,2017-01-23T06:00:00Z,7,4,60,17,28,None,0,10,29.81
EWR,2017-01-23T07:00:00Z,7,4,50,15,23,None,0,10,29.83
EWR,2017-01-23T08:00:00Z,7,4,60,18,27,Rain,0,10,29.81
EWR,2017-01-23T09:00:00Z,6,4,60,15,22,None,0,10,29.82
EWR,2017-01-23T10:00:00Z,6,3,50,15,24,None,0,10,29.82
EWR,2017-01-23T11:00:00Z,6,2,60,15,30,None,0,10,29.82
EWR,2017-01-23T12:00:00Z,6,2,60,14,26,None,0,10,29.82
EWR,2017-01-23T13:00:00Z,6,1,50,20,31,None,0,10,29.84
EWR,2017-01-23T14:00:00Z,6,0,70,24,32,None,0,10,29.83
EWR,2017-01-23T15:00:00Z,5,-1,60,23,35,None,0,10,29.83
EWR,2017-01-23T16:00:00Z,5,-1,50,24,33,None,0,10,29.83
EWR,2017-01-23T17:00:00Z,5,-1,50,26,36,None,0,10,29.78
EWR,2017-01-23T18:00:00Z,5,-1,60,21,43,None,0,10,29.73
EWR,2017-01-23T19:00:00Z,5,-1,50,18,40,Rain,0,10,29.7
EWR,2017-01-23T20:00:00Z,5,-1,50,23,37,Rain,0,10,29.68
EWR,2017-01-23T21:00:00Z,4,0,50,27,38,Rain,0,6,29.67
EWR,2017-01-23T22:00:00Z,4,0,40,20,35,Rain,0,6,29.65
EWR,2017-01-23T23:00:00Z,3,1,30,12,21,Rain,0.13,4,29.67
EWR,2017-01-24T00:00:00Z,3,1,30,17,23,Rain,0.14,4,29.64
EWR,2017-01-24T01:00:00Z,3,1,30,20,28,Rain,0.2,5,29.62
EWR,2017-01-24T02:00:00Z,3,2,30,18,25,Rain,0.21,4,29.61
EWR,2017-01-24T03:00:00Z,3,2,40,22,29,Rain,0.21,4,29.56
EWR,2017-01-24T04:00:00Z,3,2,40,18,26,Rain,0.2,4,29.52
EWR,2017-01-24T05:00:00Z,3,2,30,22,29,Rain,0.13,6,29.47
EWR,2017-01-24T06:00:00Z,3,2,20,17,0,Rain,0.16,4,29.43
EWR,2017-01-24T07:00:00Z,3,2,20,18,27,Rain,0.11,8,29.37
EWR,2017-01-24T08:00:00Z,3,2,10,17,0,Rain,0.04,9,29.37
EWR,2017-01-24T09:00:00Z,3,2,10,16,0,Rain,0.05,4,29.37
EWR,2017-01-24T10:00:00Z,3,2,10,17,0,Rain,0.04,3,29.38
EWR,2017-01-24T11:00:00Z,2,1,10,17,0,Rain,0.02,4,29.37
EWR,2017-01-24T12:00:00Z,2,1,360,16,25,Rain,0,5,29.36
EWR,2017-01-24T13:00:00Z,2,1,360,19,25,Drizzle,0,2,29.35
EWR,2017-01-24T14:00:00Z,3,2,360,19,25,Drizzle,0,2,29.37
EWR,2017-01-24T15:00:00Z,3,2,360,17,0,Drizzle,0,3,29.37
EWR,2017-01-24T16:00:00Z,3,2,350,16,24,Rain,0,10,29.37
EWR,2017-01-24T17:00:00Z,3,2,340,14,22,Rain,0.01,10,29.35
EWR,2017-01-24T18:00:00Z,3,2,340,18,23,Rain,0.01,3,29.33
EWR,2017-01-24T19:00:00Z,3,2,330,16,23,Rain,0.11,3,29.34
EWR,2017-01-24T20:00:00Z,4,2,330,18,25,Rain,0.06,10,29.34
EWR,2017-01-24T21:00:00Z,4,2,330,9,0,Rain,0.1,0.5,29.36
EWR,2017-01-24T22:00:00Z,4,3,310,9,0,Rain,0.05,9,29.37
EWR,2017-01-24T23:00:00Z,4,2,320,14,24,Rain,0,10,29.4
EWR,2017-01-25T00:00:00Z,5,1,320,18,26,Rain,0,10,29.41
EWR,2017-01-25T01:00:00Z,5,1,320,15,25,Rain,0,10,29.43
EWR,2017-01-25T02:00:00Z,3,1,320,14,22,Rain,0.02,6,29.46
EWR,2017-01-25T03:00:00Z,3,1,300,14,21,Rain,0.02,10,29.46
EWR,2017-01-25T04:00:00Z,3,0,300,16,22,Rain,0,10,29.48
EWR,2017-01-25T05:00:00Z,3,-2,300,20,27,Rain,0,10,29.49
EWR,2017-01-25T06:00:00Z,3,-2,310,12,21,None,0,10,29.5
EWR,2017-01-25T07:00:00Z,3,-2,320,16,24,None,0,10,29.53
EWR,2017-01-25T08:00:00Z,3,-2,310,12,17,None,0,10,29.55
EWR,2017-01-25T09:00:00Z,3,-2,300,20,28,None,0,10,29.57
EWR,2017-01-25T10:00:00Z,3,-2,310,16,0,None,0,10,29.59
EWR,2017-01-25T11:00:00Z,3,-3,290,15,25,None,0,10,29.6
EWR,2017-01-25T12:00:00Z,3,-2,290,11,19,None,0,10,29.62
EWR,2017-01-25T13:00:00Z,4,-2,280,15,0,None,0,10,29.64
EWR,2017-01-25T14:00:00Z,6,-1,300,12,22,None,0,10,29.65
EWR,2017-01-25T15:00:00Z,7,-1,280,13,24,None,0,10,29.67
EWR,2017-01-25T16:00:00Z,9,-1,280,14,21,None,0,10,29.67
EWR,2017-01-25T17:00:00Z,9,-1,270,20,25,None,0,10,29.66
EWR,2017-01-25T18:00:00Z,10,1,290,15,23,None,0,10,29.65
EWR,2017-01-25T19:00:00Z,10,1,300,15,22,None,0,10,29.65
EWR,2017-01-25T20:00:00Z,11,1,300,11,0,None,0,10,29.67
EWR,2017-01-25T21:00:00Z,11,0,260,8,0,None,0,10,29.66
EWR,2017-01-25T22:00:00Z,11,0,260,9,0,None,0,10,29.66
EWR,2017-01-25T23:00:00Z,10,1,260,5,0,None,0,10,29.67
EWR,2017-01-26T00:00:00Z,9,1,220,3,0,None,0,10,29.65
EWR,2017-01-26T01:00:00Z,9,1,0,0,0,None,0,10,29.64
EWR,2017-01-26T02:00:00Z,9,2,190,6,0,None,0,10,29.63
EWR,2017-01-26T03:00:00Z,8,2,210,8,0,None,0,10,29.62
EWR,2017-01-26T04:00:00Z,8,2,220,6,0,None,0,10,29.6
EWR,2017-01-26T05:00:00Z,8,2,190,8,0,None,0,10,29.56
EWR,2017-01-26T06:00:00Z,8,2,220,3,0,None,0,10,29.54
EWR,2017-01-26T07:00:00Z,8,2,0,0,0,None,0,10,29.52
EWR,2017-01-26T08:00:00Z,7,2,230,4,0,None,0,10,29.51
EWR,2017-01-26T09:00:00Z,7,2,200,6,0,None,0,10,29.46
EWR,2017-01-26T10:00:00Z,8,2,220,3,0,None,0,10,29.45
EWR,2017-01-26T11:00:00Z,8,2,190,4,0,None,0,10,29.44
EWR,2017-01-26T12:00:00Z,7,2,230,3,0,None,0,10,29.45
EWR,2017-01-26T13:00:00Z,8,3,240,4,0,None,0,10,29.44
EWR,2017-01-26T14:00:00Z,8,4,-1.5,4,0,Rain,0.01,7,29.45
EWR,2017-01-26T15:00:00Z,8,5,160,3,0,Rain,0.01,7,29.43
EWR,2017-01-26T16:00:00Z,8,6,190,4,0,Rain,0.01,9,29.4
EWR,2017-01-26T17:00:00Z,9,6,180,7,0,Rain,0,10,29.37
EWR,2017-01-26T18:00:00Z,12,5,280,22,29,None,0,10,29.33
EWR,2017-01-26T19:00:00Z,13,1,270,20,33,None,0,10,29.34
EWR,2017-01-26T20:00:00Z,11,-1,280,26,35,None,0,10,29.37
EWR,2017-01-26T21:00:00Z,9,-3,270,22,36,None,0,10,29.42
EWR,2017-01-26T22:00:00Z,8,-4,280,23,31,None,0,10,29.44
EWR,2017-01-26T23:00:00Z,7,-3,260,21,27,None,0,10,29.47
EWR,2017-01-27T00:00:00Z,7,-3,260,14,26,None,0,10,29.48
EWR,2017-01-27T01:00:00Z,7,-3,250,15,22,None,0,10,29.5
EWR,2017-01-27T02:00:00Z,7,-2,260,21,30,None,0,10,29.52
EWR,2017-01-27T03:00:00Z,7,-2,260,19,27,None,0,10,29.55
EWR,2017-01-27T04:00:00Z,6,-2,270,15,25,None,0,10,29.57
EWR,2017-01-27T05:00:00Z,6,-3,250,12,0,None,0,10,29.59
EWR,2017-01-27T06:00:00Z,6,-3,260,13,0,None,0,10,29.61
EWR,2017-01-27T07:00:00Z,5,-3,240,13,0,None,0,10,29.63
EWR,2017-01-27T08:00:00Z,5,-2,240,12,0,None,0,10,29.63
EWR,2017-01-27T09:00:00Z,5,-3,250,14,0,None,0,10,29.63
EWR,2017-01-27T10:00:00Z,5,-3,250,13,0,None,0,10,29.64
EWR,2017-01-27T11:00:00Z,6,-4,250,16,25,None,0,10,29.65
EWR,2017-01-27T12:00:00Z,5,-4,260,19,24,None,0,10,29.66
EWR,2017-01-27T13:00:00Z,5,-5,250,17,24,None,0,10,29.67
EWR,2017-01-27T14:00:00Z,5,-4,250,22,31,None,0,10,29.68
EWR,2017-01-27T15:00:00Z,6,-5,270,21,30,None,0,10,29.68
EWR,2017-01-27T16:00:00Z,6,-6,260,21,25,None,0,10,29.67
EWR,2017-01-27T17:00:00Z,6,-6,270,18,22,None,0,10,29.64
EWR,2017-01-27T18:00:00Z,5,-4,260,17,0,None,0,10,29.61
EWR,2017-01-27T19:00:00Z,8,-6,250,21,28,None,0,10,29.59
EWR,2017-01-27T20:00:00Z,6,-5,260,20,27,None,0,10,29.58
EWR,2017-01-27T21:00:00Z,6,-6,250,17,22,None,0,10,29.6
EWR,2017-01-27T22:00:00Z,5,-6,260,17,0,None,0,10,29.61
EWR,2017-01-27T23:00:00Z,5,-6,260,13,0,Snow,0,10,29.62
EWR,2017-01-28T00:00:00Z,4,-4,260,21,27,Snow,0,10,29.62
EWR,2017-01-28T01:00:00Z,4,-5,260,14,23,Snow,0,10,29.64
EWR,2017-01-28T02:00:00Z,3,-5,250,14,19,None,0,10,29.65
EWR,2017-01-28T03:00:00Z,3,-5,250,14,22,None,0,10,29.65
EWR,2017-01-28T04:00:00Z,2,-6,250,11,0,None,0,10,29.66
EWR,2017-01-28T05:00:00Z,2,-7,240,13,0,None,0,10,29.65
EWR,2017-01-28T06:00:00Z,2,-6,240,13,0,None,0,10,29.65
EWR,2017-01-28T07:00:00Z,2,-7,250,15,0,None,0,10,29.65
EWR,2017-01-28T08:00:00Z,2,-7,250,12,0,None,0,10,29.65
EWR,2017-01-28T09:00:00Z,2,-7,260,18,22,None,0,10,29.65
EWR,2017-01-28T10:00:00Z,2,-7,250,14,0,None,0,10,29.65
EWR,2017-01-28T11:00:00Z,1,-7,230,11,0,None,0,10,29.66
EWR,2017-01-28T12:00:00Z,1,-7,230,14,0,None,0,10,29.68
EWR,2017-01-28T13:00:00Z,2,-6,230,14,0,None,0,10,29.7
EWR,2017-01-28T14:00:00Z,2,-6,240,17,0,None,0,10,29.71
EWR,2017-01-28T15:00:00Z,3,-5,240,15,21,None,0,10,29.72
EWR,2017-01-28T16:00:00Z,4,-6,250,14,0,None,0,10,29.71
EWR,2017-01-28T17:00:00Z,3,-6,260,13,19,None,0,10,29.7
EWR,2017-01-28T18:00:00Z,3,-5,260,15,0,Snow,0,10,29.67
EWR,2017-01-28T19:00:00Z,3,-4,290,11,0,Snow,0,10,29.67
EWR,2017-01-28T20:00:00Z,3,-6,260,14,0,Snow,0,10,29.68
EWR,2017-01-28T21:00:00Z,3,-5,260,13,0,None,0,10,29.69
EWR,2017-01-28T22:00:00Z,3,-6,260,11,0,None,0,10,29.7
EWR,2017-01-28T23:00:00Z,3,-6,270,9,0,None,0,10,29.71
EWR,2017-01-29T00:00:00Z,3,-6,260,9,0,None,0,10,29.73
EWR,2017-01-29T01:00:00Z,3,-6,250,9,0,None,0,10,29.75
EWR,2017-01-29T02:00:00Z,3,-6,240,6,0,None,0,10,29.75
EWR,2017-01-29T03:00:00Z,2,-6,210,6,0,None,0,10,29.75
EWR,2017-01-29T04:00:00Z,2,-5,230,6,0,None,0,10,29.75
EWR,2017-01-29T05:00:00Z,2,-5,180,4,0,None,0,10,29.73
EWR,2017-01-29T06:00:00Z,1,-4,190,5,0,None,0,10,29.72
EWR,2017-01-29T07:00:00Z,1,-4,170,3,0,None,0,10,29.71
EWR,2017-01-29T08:00:00Z,0,-4,240,5,0,None,0,10,29.71
EWR,2017-01-29T09:00:00Z,0,-5,250,5,0,None,0,10,29.7
EWR,2017-01-29T10:00:00Z,-1,-4,210,6,0,None,0,10,29.72
EWR,2017-01-29T11:00:00Z,0,-4,190,3,0,None,0,10,29.71
EWR,2017-01-29T12:00:00Z,-1,-4,210,5,0,None,0,10,29.71
EWR,2017-01-29T13:00:00Z,1,-3,230,8,0,None,0,10,29.72
EWR,2017-01-29T14:00:00Z,3,-4,240,10,0,None,0,10,29.74
